area,title,room_type,square,position,detail_place,floor,total_floor,house_year,price
东城,和平里七区  ,1室1厅  ,38.07,南,和平里,中楼层,5,1984年建板楼,6000
东城,前门前  ,2室1厅  ,80.81,南,天坛,高楼层,6,2009年建板塔结合,11000
东城,灯市口西街  ,3室1厅  ,77.07,南 北,灯市口,高楼层,6,1983年建板楼,13000
东城,林调社区  ,3室1厅  ,70.57,南,和平里,中楼层,4,1970年建板楼,7600
东城,海运仓小区  ,3室1厅  ,83.85,东 南 北,东直门,低楼层,7,2003年建板楼,14000
东城,万国城MOMA  ,1室0厅  ,59.11,南,东直门,低楼层,27,2004年建塔楼,9500
东城,北官厅胡同  ,2室1厅  ,53.37,南,东直门,中楼层,6,1988年建板楼,8500
东城,花市枣苑一期  ,2室1厅  ,117.58,西南,东花市,中楼层,18,2001年建塔楼,12000
东城,花市东三条  ,2室1厅  ,54.94,东 西,东花市,高楼层,6,1980年建板楼,6500
东城,体育馆路13号  ,1室1厅  ,45.62,东,崇文门,低楼层,6,1987年建板楼,5700
东城,广渠家园  ,3室1厅  ,74.99,东北,广渠门,中楼层,29,2009年建板塔结合,8500
东城,金鱼池东区  ,2室1厅  ,66.46,东 西,天坛,地下室,6,2002年建板塔结合,6000
东城,贡院头条  ,4室1厅  ,79.15,南 北,建国门内,低楼层,6,1985年建板楼,15000
东城,北新桥头条  ,2室1厅  ,50.23,西南,东直门,高楼层,6,1984年建板楼,7700
东城,安贞苑50号院  ,2室1厅  ,65.82,南 北,安贞,高楼层,6,1996年建板楼,6900
燕郊,福城上上城三季  ,2室1厅  ,90,东南,燕顺路东,高楼层,18,2010年建板塔结合,1800
燕郊,福城上上城五期  ,2室1厅  ,76.86,南,福成五期公交总站,中楼层,28,2009年建板楼,1500
燕郊,天子庄园五期  ,2室1厅  ,78,南,福成五期公交总站,中楼层,12,2009年建塔楼,1300
燕郊,东方夏威夷南岸一期  ,2室2厅  ,88,南 北,燕顺路国道,中楼层,19,2010年建板塔结合,1400
燕郊,天洋城  ,2室1厅  ,86.5,西南,天洋城,高楼层,33,2009年建板塔结合,1500
燕郊,首尔甜城一期  ,2室1厅  ,85.36,南,首尔甜城,高楼层,32,2014年建塔楼,1800
燕郊,福城上上城三季  ,2室1厅  ,93,南 北,燕顺路东,高楼层,18,2010年建板塔结合,1300
燕郊,港中旅·海泉湾  ,3室2厅  ,119,东南,燕顺路国道,低楼层,32,2016年建板楼,2000
燕郊,港中旅·海泉湾  ,2室1厅  ,88,南,燕顺路国道,高楼层,34,板塔结合,1800
燕郊,港中旅·海泉湾  ,2室1厅  ,88,南,燕顺路国道,中楼层,34,板塔结合,1800
燕郊,首尔甜城MOBO公寓  ,3室1厅  ,96.43,西南,首尔甜城,中楼层,33,2014年建塔楼,2200
燕郊,祥馨日升小区  ,2室1厅  ,99.9,南 北,天洋城,低楼层,6,2000年建板楼,2000
燕郊,天洋城4代北区  ,3室2厅  ,128,南 北,天洋城4代,高楼层,34,2014年建板塔结合,2000
燕郊,福城上上城六期  ,2室1厅  ,65.58,西南,福成五期公交总站,高楼层,28,2013年建板楼,1300
燕郊,世纪名苑  ,3室2厅  ,134.07,南 西 北,燕顺路西,中楼层,5,2003年建板楼,1800
燕郊,福城上上城二季  ,3室1厅  ,126,南 北,燕顺路国道,中楼层,18,2009年建板塔结合,1800
燕郊,ISOHO  ,1室1厅  ,52,南,燕京航城,中楼层,26,塔楼,1200
燕郊,天子庄园三期  ,3室1厅  ,119.78,南 北,福成五期公交总站,低楼层,6,2008年建板楼,1800
燕郊,福城上上城三季  ,2室1厅  ,80,南 北,燕顺路东,低楼层,23,2010年建板塔结合,1400
燕郊,首尔甜城一期  ,2室1厅  ,81,南,首尔甜城,低楼层,33,2014年建塔楼,1700
燕郊,风尚国际公寓  ,1室1厅  ,44,北,燕京航城,低楼层,34,2009年建塔楼,1200
燕郊,天洋城  ,2室1厅  ,84.65,南,天洋城,高楼层,26,2010年建板塔结合,1800
燕郊,纳丹堡  ,2室2厅  ,98,南 北,燕顺路西,高楼层,18,2010年建板楼,1800
燕郊,福城上上城三季  ,3室1厅  ,119.67,南 北,燕顺路东,中楼层,28,2010年建板塔结合,2000
燕郊,福城上上城三季  ,3室1厅  ,120,南 北,燕顺路东,中楼层,28,2010年建板塔结合,2000
燕郊,天洋城  ,2室1厅  ,87,南,天洋城,高楼层,24,2011年建板塔结合,1700
燕郊,港中旅·海泉湾  ,3室1厅  ,90,南 北,燕顺路国道,高楼层,34,板楼,1900
燕郊,中骏四季花都  ,3室2厅  ,89,南,天洋城,中楼层,29,2017年建板楼,1800
燕郊,天洋城  ,2室1厅  ,79.8,西北,天洋城,中楼层,31,2013年建塔楼,1300
燕郊,星河皓月  ,1室1厅  ,81.4,西北,燕顺路西,高楼层,12,2009年建塔楼,1400
亦庄开发区,样本  ,3室2厅  ,147.7,南 北,马驹桥,高楼层,6,2006年建板楼,5800
亦庄开发区,长新花园  ,4室2厅  ,374,南 北,亦庄,低楼层,3,1995年建暂无数据,30000
亦庄开发区,东晶国际  ,1室0厅  ,35.12,西,亦庄,高楼层,18,2002年建板塔结合,3600
亦庄开发区,贵园南里丙区  ,1室1厅  ,59.88,南,亦庄,中楼层,6,2002年建板楼,4500
亦庄开发区,博客雅居  ,1室0厅  ,56.54,东南,亦庄,高楼层,24,2008年建塔楼,4500
亦庄开发区,贵园北里甲区  ,3室1厅  ,103.41,南 北,亦庄,高楼层,6,1995年建板楼,7000
亦庄开发区,林肯公园  ,2房间1卫  ,55.29,西,亦庄,低楼层,24,2009年建塔楼,5500
亦庄开发区,锋创科技园  ,1房间1卫  ,48.98,东南,亦庄,中楼层,15,2012年建塔楼,3900
亦庄开发区,锋创科技园  ,1房间1卫  ,48.93,西北,亦庄,中楼层,19,2012年建塔楼,3900
亦庄开发区,锋创科技园  ,1房间1卫  ,55.5,东,亦庄,高楼层,15,2012年建塔楼,4000
亦庄开发区,锋创科技园  ,1房间1卫  ,48.83,东北,亦庄,低楼层,19,2012年建塔楼,4000
亦庄开发区,锋创科技园  ,1房间1卫  ,44.44,南,亦庄,高楼层,15,2012年建塔楼,4000
亦庄开发区,境界  ,4室2厅  ,210.92,南 北,亦庄,中楼层,4,2004年建暂无数据,25000
亦庄开发区,林肯公园  ,1房间1卫  ,44.76,西,亦庄,中楼层,24,2009年建塔楼,4500
亦庄开发区,贵园东里  ,2室2厅  ,89.48,南 北,亦庄,高楼层,6,1999年建板楼,5800
亦庄开发区,荣京丽都  ,1房间1卫  ,41.44,北,亦庄,高楼层,27,2008年建塔楼,4000
亦庄开发区,林肯公园二期  ,3房间2卫  ,119.78,北,亦庄,中楼层,22,2013年建塔楼,9000
亦庄开发区,一品亦庄  ,3室2厅  ,169.13,南 北,亦庄,低楼层,16,2005年建板楼,9500
亦庄开发区,贵园东里  ,2室2厅  ,84.18,南 北,亦庄,低楼层,6,1996年建板楼,5200
亦庄开发区,君安国际  ,3房间1卫  ,106.32,北,亦庄,中楼层,18,2012年建板塔结合,8600
亦庄开发区,紫禁壹號院  ,4室2厅  ,269.26,南 北,亦庄开发区其它,低楼层,1,暂无数据,20000
亦庄开发区,郁金香舍  ,2室2厅  ,106.48,南 北,亦庄,低楼层,6,2004年建板楼,7500
亦庄开发区,新康家园  ,3室1厅  ,146.57,南 北,亦庄,高楼层,18,2000年建板塔结合,8200
亦庄开发区,林肯公园二期  ,4房间2卫  ,144.72,西 北,亦庄,高楼层,22,2014年建塔楼,13000
亦庄开发区,新海北里  ,2室1厅  ,74.88,南 北,马驹桥,低楼层,6,2003年建板楼,4000
亦庄开发区,金地格林6  ,2室2厅  ,97.28,南 北,马驹桥,低楼层,9,2009年建板塔结合,5500
亦庄开发区,北京经开荣京道  ,2房间1卫  ,89,北,亦庄,高楼层,19,2013年建塔楼,6200
亦庄开发区,北京经开荣京道  ,2房间1卫  ,102.71,东南,亦庄,高楼层,19,2013年建塔楼,6500
亦庄开发区,金地格林小镇  ,3室1厅  ,135.14,南 北,亦庄,低楼层,9,2003年建板楼,9500
亦庄开发区,北京经开荣京道  ,1房间1卫  ,84.58,西南,亦庄,中楼层,19,2013年建塔楼,6000
昌平,云趣园一区  ,2室1厅  ,104.94,南 北,回龙观,中楼层,6,2000年建板楼,6500
昌平,龙回苑  ,3室1厅  ,119.41,南 北,回龙观,中楼层,6,2004年建板楼,7800
昌平,天通苑本三区  ,2室1厅  ,97.06,南 北,天通苑,中楼层,6,1999年建板楼,6300
昌平,国仕汇  ,2室1厅  ,74.42,南,回龙观,低楼层,21,2012年建板楼,5600
昌平,名流花园  ,2室1厅  ,74.38,南 北,北七家,中楼层,7,1998年建板楼,4250
昌平,典雅庄园  ,1室1厅  ,45.76,南,昌平其它,高楼层,9,2004年建板楼,2500
昌平,流星花园一区  ,5室3厅  ,253.45,南 北,回龙观,低楼层,3,2003年建暂无数据,25000
昌平,园墅  ,4室2厅  ,225.21,南 北,回龙观,中楼层,4,2007年建暂无数据,18000
昌平,昌盛园四区  ,3室2厅  ,158.55,南 北,东关,中楼层,5,1999年建板楼,6000
昌平,北街家园五区  ,1房间1卫  ,18.78,北,沙河,低楼层,28,2011年建板塔结合,1200
昌平,昌盛园二区  ,2室1厅  ,61.13,南,东关,高楼层,6,1998年建板楼,3500
昌平,天通苑本六区  ,2室1厅  ,91.74,南 北,天通苑,高楼层,6,2001年建板楼,5900
昌平,天通苑北二区  ,3室2厅  ,148.98,南 北,天通苑,高楼层,12,2005年建板楼,9000
昌平,水关新村  ,2室2厅  ,119.49,南 北,东关,中楼层,6,1997年建板楼,4500
昌平,金科廊桥水岸  ,3室2厅  ,150.99,南 北,南邵,低楼层,6,2013年建板楼,12000
昌平,东亚上北中心  ,1房间1卫  ,37.02,北,回龙观,中楼层,21,2009年建板塔结合,4300
昌平,北街家园五区  ,1房间1卫  ,18.06,北,沙河,中楼层,28,2011年建板塔结合,1200
昌平,沙河地质研究院家属楼  ,1室1厅  ,35.3,南,昌平其它,中楼层,5,板楼,2600
昌平,名佳花园四区  ,2室1厅  ,63.33,南 北,北七家,高楼层,6,2003年建板楼,4000
昌平,北城根小区  ,2室1厅  ,86.26,东 西,鼓楼大街,高楼层,6,2001年建板楼,3800
昌平,矩阵二期  ,2室1厅  ,68.42,南,回龙观,高楼层,12,2004年建板塔结合,6200
昌平,北环里小区  ,2室1厅  ,58.55,南 北,鼓楼大街,高楼层,6,1994年建板楼,2800
昌平,云趣园二区  ,2室1厅  ,85.57,南 北,回龙观,低楼层,7,2000年建板楼,6300
昌平,温泉花园B区  ,2室1厅  ,81.37,南 北,北七家,高楼层,6,1999年建板楼,3800
昌平,龙锦苑东一区  ,3室2厅  ,124.3,南 北,霍营,高楼层,6,2007年建板楼,7800
昌平,宜山居  ,1室1厅  ,84.99,南 北,昌平其它,中楼层,5,2013年建板楼,3500
昌平,上奥世纪中心  ,2室1厅  ,91.83,南 北,西三旗,中楼层,18,2010年建板楼,6500
昌平,北街家园六区  ,3室1厅  ,77.46,东 西,沙河,高楼层,18,2009年建板楼,4400
昌平,东亚上北中心  ,2房间1卫  ,53.74,北,回龙观,低楼层,20,2009年建板塔结合,5000
昌平,望都家园  ,3室1厅  ,132.7,南 北,北七家,中楼层,7,2000年建板楼,6200
海淀,中海馥园  ,5室2厅  ,219.69,东南 南 西南,甘家口,高楼层,22,2003年建板塔结合,33000
海淀,逸升轩  ,3室2厅  ,163.54,南 北,甘家口,中楼层,14,2002年建板楼,16000
海淀,红杉国际公寓  ,1房间1卫  ,56.48,东,五道口,低楼层,19,2010年建板塔结合,9500
海淀,Wehouse  ,8室4厅  ,289.25,南 西 北,四季青,低楼层,3,暂无数据,126000
海淀,龙湖唐宁one  ,6室3厅  ,360,南 北,五道口,低楼层,10,2011年建板楼,55000
海淀,石油大院  ,3室2厅  ,117.53,南 北,二里庄,中楼层,14,2008年建板塔结合,16000
海淀,中鑫嘉园  ,1室1厅  ,53.45,北,牡丹园,低楼层,25,2004年建塔楼,7200
海淀,光大花园  ,3室1厅  ,142.88,西北,万柳,中楼层,17,2000年建塔楼,17000
海淀,燕尚园  ,3室1厅  ,98.71,南 北,西二旗,低楼层,8,2006年建板楼,10500
海淀,新康园  ,2室1厅  ,87.37,东南 北,西三旗,低楼层,32,2003年建塔楼,6400
海淀,西山美墅馆L区  ,3室2厅  ,162.44,南 北,西山,高楼层,4,2004年建暂无数据,17000
海淀,知春东里  ,1室1厅  ,42.5,南,双榆树,中楼层,6,1988年建板楼,7600
海淀,铭科苑  ,1室1厅  ,57.7,南,西二旗,低楼层,6,1998年建板楼,4900
海淀,永定路1号院  ,2室1厅  ,57.8,南 北,田村,高楼层,6,1983年建板楼,5500
海淀,紫金庄园  ,2室1厅  ,66.91,东南,苏州桥,低楼层,22,1998年建塔楼,7600
海淀,育新花园  ,3室0厅  ,74.8,南,西三旗,中楼层,18,1996年建塔楼,7100
海淀,定慧北里  ,3室1厅  ,102.47,南 北,定慧寺,高楼层,6,1996年建板楼,8800
海淀,龙湖唐宁one  ,1房间1卫  ,51.6,南,五道口,中楼层,10,2011年建板楼,9000
海淀,秋露园  ,2室1厅  ,71.25,南 北,西北旺,低楼层,6,2004年建板楼,6300
海淀,碧水云天  ,3室1厅  ,156.57,东 西,万柳,低楼层,14,2004年建板楼,22000
海淀,绿谷雅园  ,2室1厅  ,103.72,南 北,田村,中楼层,5,2004年建板楼,7000
海淀,文慧园10号公寓  ,1房间0卫  ,54.01,南,新街口,低楼层,18,2004年建塔楼,7200
海淀,中海馥园  ,3室1厅  ,134.86,东 南 北,甘家口,中楼层,22,2003年建板塔结合,20000
海淀,砂轮厂宿舍  ,1室1厅  ,99.95,南,清河,高楼层,7,1998年建板楼,4400
海淀,永泰西里  ,1室1厅  ,44.08,西南,清河,高楼层,6,1996年建板楼,4400
海淀,立方庭  ,2室1厅  ,73.51,南 北,苏州桥,高楼层,10,2008年建板塔结合,22000
海淀,盈都大厦  ,3室1厅  ,175.26,东 南 西,知春路,高楼层,14,2004年建塔楼,37500
海淀,北洼路46号院  ,2室1厅  ,60.67,南 西 北,定慧寺,高楼层,6,1982年建板楼,7500
海淀,常秀家园  ,2室1厅  ,61.8,南 北,西三旗,中楼层,6,1994年建板楼,5500
海淀,科育小区  ,2室0厅  ,61.53,南 北,中关村,中楼层,4,1950年建板楼,11000
朝阳,东润枫景二期  ,3室1厅  ,131,西南,朝阳公园,中楼层,18,2000年建塔楼,15000
朝阳,常楹公元自由派  ,1房间0卫  ,58.77,北,常营,低楼层,23,2015年建塔楼,8000
朝阳,安慧里三区  ,3室1厅  ,81.18,西南 东北,亚运村,中楼层,20,1989年建塔楼,9200
朝阳,红玺台  ,2室1厅  ,71.8,南,太阳宫,中楼层,16,2011年建板楼,22000
朝阳,中海城香克林  ,3室1厅  ,102.97,东 西,成寿寺,低楼层,11,2011年建板楼,8800
朝阳,乐澜宝邸  ,3室2厅  ,181.81,南 北,劲松,低楼层,28,2003年建板塔结合,16800
朝阳,宝星国际二期  ,2室1厅  ,80.67,南,望京,中楼层,24,2006年建板塔结合,10000
朝阳,明天第一城5号院  ,2室1厅  ,84.71,南 北,立水桥,中楼层,6,2007年建板楼,7500
朝阳,阳光上东  ,2室1厅  ,126.56,南,酒仙桥,中楼层,31,2005年建塔楼,18500
朝阳,阳光上东  ,2室1厅  ,155.37,东 西,酒仙桥,高楼层,8,2006年建板楼,22000
朝阳,定福家园3号院  ,2室1厅  ,86.06,东南,定福庄,高楼层,12,2006年建板塔结合,7100
朝阳,易构空间  ,1室0厅  ,43.09,西,大望路,低楼层,24,2004年建塔楼,5800
朝阳,新源里东  ,2室1厅  ,58.62,南 北,三元桥,中楼层,5,1969年建板楼,6500
朝阳,国美第一城2号院  ,3室1厅  ,119.14,东南,朝青,中楼层,18,2006年建板塔结合,13000
朝阳,北京华侨城1号院  ,4室2厅  ,241.43,南 北,欢乐谷,中楼层,33,2013年建板塔结合,23000
朝阳,飘HOME  ,1室1厅  ,64.11,南,酒仙桥,低楼层,25,2004年建塔楼,7200
朝阳,UHN国际村  ,1室0厅  ,54.62,北,三元桥,高楼层,28,2005年建板楼,9200
朝阳,兴隆家园  ,2室1厅  ,74.3,南,高碑店,高楼层,24,2001年建塔楼,8000
朝阳,飘HOME  ,1室1厅  ,61.57,西,酒仙桥,低楼层,25,2004年建塔楼,7200
朝阳,惠新北里2号院  ,2室1厅  ,53.69,东 西,惠新西街,中楼层,6,1983年建板楼,6800
朝阳,安华西里二区  ,2室1厅  ,57.38,东 西,安贞,中楼层,6,1991年建板楼,6800
朝阳,团结湖中路南一条  ,2室1厅  ,60.8,南 北,团结湖,高楼层,6,1980年建板楼,7500
朝阳,灵通观  ,2室1厅  ,62.35,南 北,建国门外,中楼层,7,1994年建板楼,7500
朝阳,吉祥里  ,2室1厅  ,44.47,东 西,朝阳门外,低楼层,6,1993年建板楼,8500
朝阳,安慧里一区  ,1室1厅  ,65.1,南,亚运村,低楼层,25,1990年建塔楼,6500
朝阳,后现代城  ,2室1厅  ,111.58,南,大望路,中楼层,18,2007年建塔楼,12000
朝阳,保利东郡  ,3室2厅  ,165.92,南 北,石佛营,高楼层,18,2011年建板楼,31000
朝阳,八里庄北里小区  ,2室1厅  ,60.52,南 北,石佛营,中楼层,6,1984年建板楼,6500
朝阳,国际港  ,3室2厅  ,140.28,南,燕莎,高楼层,23,2002年建板塔结合,15000
朝阳,石佛营东里105号院  ,2室1厅  ,59.04,南 北,石佛营,高楼层,6,1997年建板楼,6600
西城,西城晶华  ,1室1厅  ,54.4,东,金融街,中楼层,7,2008年建板楼,11500
西城,华仁路小区  ,2室1厅  ,51.39,南 北,陶然亭,低楼层,5,1987年建板楼,6800
西城,三里河二区  ,2室0厅  ,63.6,南 北,月坛,中楼层,6,1993年建板楼,8500
西城,马甸南村  ,2室1厅  ,63.2,东南,马甸,高楼层,18,1992年建塔楼,7000
西城,华荣公寓  ,3室2厅  ,180.13,东 南 西,金融街,低楼层,10,2005年建板塔结合,50000
西城,金贸中心  ,1房间1卫  ,66.41,东 西,车公庄,高楼层,21,2012年建塔楼,12000
西城,太平桥大街  ,1室1厅  ,44.5,东,金融街,低楼层,16,1989年建板塔结合,8500
西城,新外大街28号院  ,1室1厅  ,40.2,北,德胜门,地下室,6,1993年建板楼,5500
西城,马连道路甲18号院  ,2室1厅  ,62.31,南 北,马连道,中楼层,6,1995年建板楼,6200
西城,朗琴园  ,2室1厅  ,85.31,西,广安门,高楼层,29,2004年建塔楼,9800
西城,新安南里  ,1室1厅  ,33.33,南,右安门内,低楼层,6,1982年建板楼,5000
西城,西绦胡同  ,3室1厅  ,59.3,南 北,六铺炕,高楼层,6,1983年建板楼,12500
西城,官苑8号  ,3室2厅  ,161.87,南,官园,中楼层,16,2007年建板塔结合,27000
西城,北环中心  ,1室0厅  ,257.13,西南,马甸,中楼层,26,2006年建塔楼,56000
西城,金宸国际公寓  ,3室2厅  ,205.51,南 北,金融街,低楼层,13,2002年建板楼,40000
西城,恒华国际商务中心  ,4室2厅  ,223.32,东 南 西,月坛,中楼层,19,2003年建塔楼,41000
西城,乐城  ,1室0厅  ,42.88,北,菜户营,高楼层,24,2004年建板塔结合,4400
西城,德外大街乙12号院  ,2室1厅  ,55.1,南,六铺炕,中楼层,4,1987年建板楼,7800
西城,车公庄北里  ,1室1厅  ,38.2,南,车公庄,低楼层,6,1987年建板楼,5800
