data-id,城市,景点,点评
144224,左云,八台圣母教堂,1
144224,左云,摩天岭(大同左云),0
144224,左云,八台子村古长城,0
144257,临猗,运城李家大院,38
144257,临猗,舜帝陵,38
144257,临猗,黄河古渡,1
64079,永和,红军东征永和纪念馆,0
12682,玉林,大容山森林公园,57
12682,玉林,云天文化城,73
63064,盐津,豆沙关古镇景区,34
12682,玉林,谢鲁山庄,17
63064,盐津,五尺道风景区,7
12682,玉林,真武阁贵妃园,35
12682,玉林,广西容县都峤山森林公园,17
11779,吉林市,雾凇岛,709
11779,吉林市,北山公园,337
11779,吉林市,红叶谷,143
11779,吉林市,龙潭山公园,147
11779,吉林市,松花湖,195
146159,海洋乡,海洋村,95
21910,雾凇岛,雾凇岛,709
16571,河池,巴马长寿村,176
16571,河池,百魔洞,149
16571,河池,百鸟岩,83
16571,河池,长寿水晶宫,85
16571,河池,凤山三门海,76
63863,长子,紫团山(太行山大峡谷),5
141497,永平,霁虹桥,4
143422,蒙山县,茶山水库,3
143422,蒙山县,天书峡谷,1
143422,蒙山县,玉梦冲峡谷,2
143422,蒙山县,州头古榕,0
11268,本溪,本溪水洞景区,574
11268,本溪,关门山景区,332
11268,本溪,老边沟,251
11268,本溪,五女山,112
11268,本溪,绿石谷,56
144226,榆社,大寨村,1
144226,榆社,云竹湖,0
141511,凤庆,鲁史镇,10
141511,凤庆,凤庆文庙,7
24058,上林,大龙洞景区,73
24058,上林,三里洋渡风景区,74
24058,上林,下水源(建设中),29
24058,上林,西燕镇油菜花田,31
24058,上林,东红湿地,11
144244,柳林,闯王寨,3
144244,柳林,柳林昌盛生态园,0
144245,石楼,黄河太极湾,14
132166,永仁县,麦拉山,2
132166,永仁县,永仁方山,0
10728,盘锦,盘锦红海滩景区,664
10728,盘锦,盘锦湖滨公园,46
10728,盘锦,鼎翔生态旅游区,19
10728,盘锦,大辽河,37
10728,盘锦,辽河碑林,17
11508,延吉,延边大学,271
11508,延吉,帽儿山国家森林公园,183
11508,延吉,延吉大桥,102
11508,延吉,延边博物馆,58
11508,延吉,青年湖人民公园,47
145819,造桥,没有,0
14797,贵港,桂平西山风景区,69
14797,贵港,龙潭国家森林公园,15
14797,贵港,南山寺,20
14797,贵港,贵港东湖,24
14797,贵港,桂平北回归线公园,11
63611,大新,德天跨国大瀑布,844
63611,大新,明仕田园,257
63611,大新,归春河,82
63611,大新,归春界河,42
63611,大新,黑水河,32
63864,潞城,原起寺,3
13913,牡丹江,镜泊湖风景区,471
13913,牡丹江,羊草山,584
13913,牡丹江,雪韵大街,441
13913,牡丹江,雪乡国家森林公园,281
13913,牡丹江,地下森林,123
144259,绛县,紫云寺,1
144259,绛县,绛北大峡谷,1
144259,绛县,紫云寺,1
145937,西螺,西螺大桥,7
145937,西螺,西螺老街,4
145937,西螺,西螺基督长老教会,1
145937,西螺,丸庄酱油观光工厂,0
145937,西螺,浸信宣道会神学院,0
11473,伊春,五营国家森林公园,207
11473,伊春,汤旺河林海奇石风景区,133
11473,伊春,茅兰沟国家森林公园,221
11473,伊春,汤旺河国家公园,74
11473,伊春,兴安森林公园,85
13048,来宾,莲花山旅游风景区,30
13048,来宾,圣堂山,113
13048,来宾,百崖大峡谷,26
13048,来宾,圣堂湖风景区,10
13048,来宾,象州温泉,12
13055,葫芦岛,东戴河,405
13055,葫芦岛,兴城古城,719
13055,葫芦岛,海滨风景区,332
13055,葫芦岛,龙回头,181
13055,葫芦岛,龙湾海滨,71
144235,翼城,历山,15
66284,山阴,旧广武古城,12
66284,山阴,广武明长城,3
145859,海端,关山,33
144229,大宁,没有,0
66259,灵川,古东瀑布,476
66259,灵川,大圩古镇,206
66259,灵川,海洋村,95
66259,灵川,漓江古东景区,18
66259,灵川,大桐木湾村,13
173792,南庄乡,苗栗南庄,11
173792,南庄乡,向天湖,6
11526,大兴安岭,北极村,779
11526,大兴安岭,北红村,643
11526,大兴安岭,黑龙江第一湾,538
11526,大兴安岭,白桦林,335
11526,大兴安岭,九曲十八弯,388
66261,昭平,古镇石板街,323
66261,昭平,带龙桥,264
66261,昭平,仙人古井,193
66261,昭平,龙爪榕,202
66261,昭平,石跳桥,171
144221,广灵,极乐寺,3
144221,广灵,水神堂,2
144221,广灵,广灵剪纸艺术博物馆,3
10537,锦州,笔架山,555
10537,锦州,辽沈战役纪念馆,227
10537,锦州,锦州北普陀山,68
10537,锦州,锦州世博园,233
10537,锦州,奉国寺,52
63829,凭祥,友谊关景区,1
63829,凭祥,匠止烈士陵园,5
63829,凭祥,平岗岭,3
10290,兴城,兴城古城,719
10290,兴城,海滨风景区,332
10290,兴城,龙回头,181
10290,兴城,兴海栈道,47
10290,兴城,兴城首山,66
145843,内埔,昌黎祠,1
17997,亚布力,亚布力森林小火车,19
17997,亚布力,亚布力阳光度假村,45
17997,亚布力,亚布力森林温泉,19
17997,亚布力,蚂蚁河,14
17997,亚布力,亚布力观光缆车及世界第一滑道,84
144255,五寨,荷叶坪旅游区,1
144536,卓溪,没有,0
12650,太鲁阁,太鲁阁公园,2334
145850,新埤,没有,0
34215,金秀,莲花山旅游风景区,30
34215,金秀,圣堂山,113
34215,金秀,圣堂湖风景区,10
34215,金秀,瑶族博物馆,6
34215,金秀,金秀大瑶山,0
140559,襄垣,仙堂山,7
144256,岢岚,没有,0
144252,保德,没有,0
11814,北部湾,鳄鱼山火山公园,1211
11814,北部湾,五彩滩,959
11814,北部湾,滴水丹屏,854
11814,北部湾,盛塘天主教堂,953
11814,北部湾,贝壳沙滩,708
144253,繁峙,东台望海峰,171
144253,繁峙,北台叶斗峰,130
144253,繁峙,中台翠岩峰,84
144253,繁峙,望海寺,49
144253,繁峙,西台挂月峰,67
11905,抚顺,沈阳皇家海洋乐园,209
11905,抚顺,雷锋纪念馆,135
11905,抚顺,热高乐园,89
11905,抚顺,赫图阿拉城址,88
11905,抚顺,猴石国家森林公园,46
144231,古县,没有,0
64942,长滨乡,八仙洞,59
64942,长滨乡,观音洞,14
64942,长滨乡,花东海岸公路,1
63024,广西全州,天湖水库,11
63024,广西全州,童子拜观音,34
63024,广西全州,螺蛳山,39
63024,广西全州,真宝鼎,6
63024,广西全州,瓦窑自然生态园,1
144228,安泽,没有,0
11553,鞍山,千山风景名胜区,611
11553,鞍山,鞍山玉佛苑,196
11553,鞍山,二一九公园,155
11553,鞍山,海城大悲寺,27
11553,鞍山,千山龙泉寺,50
144248,兴县,晋绥革命纪念馆,0
144249,岚县,没有,0
141438,鲁甸,鸡公山大峡谷,17
141493,南华县,南华咪依噜风情谷,8
84729,恭城,恭城红岩村,20
84729,恭城,恭城文庙,13
84729,恭城,恭城武庙,11
84729,恭城,桃花源,8
84729,恭城,恭城河,2
141485,施甸,清平洞,1
63022,资源县,猫儿山森林公园,70
63022,资源县,八角寨,26
63022,资源县,风雨桥,43
63022,资源县,桂林资源天门山,9
63022,资源县,资江景区,5
66282,汾西,勍香镇它支村,2
66282,汾西,师家沟,4
11709,齐齐哈尔,扎龙自然保护区,463
11709,齐齐哈尔,龙沙公园,162
11709,齐齐哈尔,明月岛,77
11709,齐齐哈尔,和平广场,72
11709,齐齐哈尔,齐齐哈尔博物馆,17
141518,景东,无量山自然风景保护区,1
141518,景东,景东文庙,2
16910,五大连池,五大连池风景区,299
16910,五大连池,五大连池世界地质公园博物馆,46
16910,五大连池,黑河火烧山,50
16910,五大连池,二龙泉,63
16910,五大连池,北泉,37
63816,桂平,桂平西山风景区,69
63816,桂平,龙潭国家森林公园,15
63816,桂平,桂平北回归线公园,11
63816,桂平,大藤峡风景区,0
23465,师家沟,没有,0
141439,巧家,没有,0
14907,营口,山海广场,277
14907,营口,月亮湖公园,152
14907,营口,白沙湾黄金海岸,138
14907,营口,金泰珑悦海景大酒店,16
14907,营口,营口熊岳望儿山,65
175562,万荣（山西）,后土祠,22
175562,万荣（山西）,广仁王庙,10
175562,万荣（山西）,稷王庙,3
175562,万荣（山西）,万荣西滩,3
175562,万荣（山西）,孤峰山景区,1
54510,延边,长白山天池,4583
54510,延边,长白山北坡,953
54510,延边,雪乡,1153
54510,延边,长白山风景区,531
54510,延边,长白瀑布,1042
63835,融水,雨卜民族风情旅游区,31
63835,融水,龙女沟景区,15
63835,融水,元宝山,17
63835,融水,融水贝江风景区,16
63835,融水,融水老子山,11
141498,陇川,曼旦水库,1
63612,兴安,没有,0
141510,华坪,三股水,8
140669,夏县,司马光祠,20
140669,夏县,瑶台汤泉,1
30205,东戴河,止锚湾,348
30205,东戴河,碣石宫遗址,144
30205,东戴河,万佛禅寺,15
30205,东戴河,孟姜女坟,7
30205,东戴河,东戴河九门口酒庄,5
11678,大庆,大庆博物馆,78
11678,大庆,王进喜纪念馆,136
11678,大庆,龙凤湿地,82
11678,大庆,铁人纪念馆,116
11678,大庆,连环湖温泉(大庆连环湖温泉...,25
10506,扬美,没有,0
84536,新街镇,没有,0
144239,和平镇,没有,0
140561,龙州,左江风景区,22
140561,龙州,法国领事馆旧址,36
140561,龙州,小连城,14
140561,龙州,小连城名胜风景区,6
140561,龙州,陆荣廷旧居陈列馆,1
144254,静乐,没有,0
16786,旅顺,旅顺口名胜风景区,502
16786,旅顺,旅顺日俄监狱旧址博物馆,411
16786,旅顺,旅顺博物馆,151
16786,旅顺,大连白玉山景区,221
16786,旅顺,黄渤海分界线旅游风景区,70
141491,大姚,武定狮子山,21
141491,大姚,石羊古镇,7
141491,大姚,三潭瀑布,6
66283,中阳,没有,0
145845,泰武,没有,0
64589,宜州,宜州市刘三姐故居,9
64589,宜州,小龙村,7
64589,宜州,滴水观音,1
64589,宜州,卧佛洞口,1
64589,宜州,刘三姐故里景区,2
144251,古交,千佛古寺,0
17805,鲅鱼圈,山海广场,277
17805,鲅鱼圈,月亮湖公园,152
17805,鲅鱼圈,金泰珑悦海景大酒店,16
17805,鲅鱼圈,营口熊岳望儿山,65
17805,鲅鱼圈,营口熊岳天沐温泉,91
24586,大圩,没有,0
144233,蒲县,东岳庙,1
140755,合浦,星岛湖,23
140755,合浦,大江埠越南边关风情村,37
140755,合浦,北海金湾红树林,15
140755,合浦,曲樟,4
140755,合浦,合浦古汉墓,8
64724,海林,羊草山,584
64724,海林,雪韵大街,441
64724,海林,雪乡国家森林公园,281
64724,海林,雪乡影视城,122
64724,海林,大秃顶子山,82
63028,富川,秀水状元村,19
63028,富川,福溪村景区,6
63028,富川,富川古明城,9
63028,富川,川岩摩崖石刻,5
63028,富川,风雨桥,5
64951,瑞穗,瑞穗牧场,1135
64951,瑞穗,北回归线标志塔,715
64951,瑞穗,花东纵谷,266
64951,瑞穗,秀姑峦溪,19
64951,瑞穗,花东纵谷区风景区,3
175574,和顺（山西）,太行龙口,2
175574,和顺（山西）,南天池村,0
175574,和顺（山西）,云龙山森林公园,0
63826,德保,吉星岩,8
63826,德保,红叶森林公园,9
63589,容县,真武阁贵妃园,35
63589,容县,广西容县都峤山森林公园,17
63589,容县,庆寿岩,7
63589,容县,江南四大名楼--真武阁经略台,3
63589,容县,容州民国小镇,1
64956,西屿乡,西屿灯塔,13
64956,西屿乡,大义宫,9
64956,西屿乡,渔翁岛灯塔,4
64956,西屿乡,西屿西台,7
64956,西屿乡,西屿岛,4
63827,乐业,大石围天坑群,36
63827,乐业,穿洞天坑,14
63827,乐业,乐业大石围,12
63827,乐业,罗妹莲花洞,9
144218,沁县,没有,0
63833,武鸣,大明山,90
63833,武鸣,伊岭岩风景区,55
63833,武鸣,灵水,59
63833,武鸣,南宁花花大世界,56
63833,武鸣,明秀园,6
10287,绥中,东戴河,405
10287,绥中,绥中电厂海滨,105
10287,绥中,万佛禅寺,15
10287,绥中,前所古城,15
10287,绥中,洪家村,6
143767,柳江,下伦荷花景区,5
143767,柳江,龙怀水库,5
143767,柳江,北弓水库,0
145835,佳冬,没有,0
145837,来义,没有,0
173507,崁顶乡,没有,0
22006,黑河,五大连池风景区,299
22006,黑河,五大连池世界地质公园博物馆,46
22006,黑河,逊克大平台雾凇风景区,24
22006,黑河,瑷珲历史陈列馆,39
22006,黑河,黑河火烧山,50
66258,北流,大容山森林公园,57
66258,北流,勾漏洞风景区,39
66258,北流,会仙河公园,14
66258,北流,九瀑谷,6
140565,南丹,巴平梯田,2
140565,南丹,歌娅思谷,1
140565,南丹,广西南丹温泉公园,5
140565,南丹,感恩洞,3
140565,南丹,铜江公园,1
31010,五常,中国雪谷,960
31010,五常,梦幻家园,527
31010,五常,大秃顶子山,282
31010,五常,五常凤凰山国家森林公园,75
31010,五常,五常龙凤山,5
21765,交口,没有,0
144220,屯留,没有,0
173561,莿桐乡,没有,0
10428,兴安古镇,兴安灵渠,70
10428,兴安古镇,秦皇宫,7
10428,兴安古镇,秦城水街,9
10428,兴安古镇,兴安景区,9
64859,安图,长白山天池,4583
64859,安图,长白山北坡,953
64859,安图,长白山风景区,531
64859,安图,长白瀑布,1042
64859,安图,魔界风景区,279
19131,圣王坪,没有,0
173729,福兴乡,没有,0
63613,荔浦,银子岩,1801
63613,荔浦,丰鱼岩景区,12
63613,荔浦,荔浦景区,9
63613,荔浦,荔江湾,6
63613,荔浦,马岭鼓寨,7
22588,查干湖,查干湖,111
22588,查干湖,妙音寺,16
22588,查干湖,渔猎文化博物馆,11
22588,查干湖,郭尔罗斯王府,9
29822,皇城相府,皇城相府,308
29822,皇城相府,郭峪村,22
84744,防城,白浪滩,173
84744,防城,防城港怪石滩,109
84744,防城,西湾大桥,57
84744,防城,北仑河,39
84744,防城,防城港月亮湾,32
173732,花坛乡,没有,0
144237,佃坪乡,没有,0
63563,镇康,没有,0
141444,镇雄,没有,0
23255,辽阳,白塔公园,143
23255,辽阳,广佑寺,95
23255,辽阳,龙顶山,39
23255,辽阳,曹雪芹纪念馆,45
23255,辽阳,辽阳博物馆,21
44535,大化,大化七百弄国家地质公园,16
44535,大化,七百弄风景名胜区,6
44535,大化,大化红水河百里画廊,7
44535,大化,七百弄天下第一弄,4
28807,抚远,黑瞎子岛,147
28807,抚远,乌苏镇,78
28807,抚远,东极宝塔,68
28807,抚远,黑瞎子岛湿地公园,49
28807,抚远,乌苏镇东方第一哨,67
143417,罗城,罗城仫佬族自治县,7
143417,罗城,水上相思林,0
143417,罗城,崖宜,0
141441,威信,扎西会议旧址,3
13267,佳木斯,黑瞎子岛,147
13267,佳木斯,乌苏镇,78
13267,佳木斯,东极宝塔,68
13267,佳木斯,黑瞎子岛湿地公园,49
13267,佳木斯,乌苏镇东方第一哨,67
15139,白山,西坡天池,728
15139,白山,望天鹅风景区,351
15139,白山,长白山西坡,240
15139,白山,绿渊潭,665
15139,白山,长白山大峡谷,591
13856,通化,五女峰国家森林公园,58
13856,通化,三角龙湾国家森林公园,78
13856,通化,通化玉皇山公园,42
13856,通化,高句丽王城(洞沟古墓群),23
13856,通化,吊水壶瀑布,20
144240,团柏乡,没有,0
17806,千山,祥和度假庄园,1
17806,千山,龙宫温泉,0
28647,天龙山,天龙山石窟,95
28647,天龙山,柳子沟,11
25645,凌云,浩坤湖,10
25645,凌云,凌云景区,4
25645,凌云,纳灵河谷景区,1
25645,凌云,纳灵洞,3
25645,凌云,茶山金字塔,5
141522,镇沅,镇沅博物馆(镇沅拉祜族历史...,2
141522,镇沅,千家寨,0
14675,铁岭,莲花湖湿地,62
14675,铁岭,象牙山风景区,42
14675,铁岭,龙首山,65
14675,铁岭,中国铁煤蒸汽机车博物馆,13
14675,铁岭,银冈书院,17
63834,宾阳,昆仑关,29
63834,宾阳,宾阳南街,11
63834,宾阳,芦圩古镇,11
63834,宾阳,白鹤观竹海旅游度假区,4
141484,昌宁,没有,0
15990,晋祠,晋祠景区,1376
15990,晋祠,天龙山景区,65
15990,晋祠,水镜台,35
15990,晋祠,金人台,55
15990,晋祠,献殿,41
205421,万达长白山滑雪度假区,万达长白山国际度假区滑雪场,288
205421,万达长白山滑雪度假区,松江河,66
205421,万达长白山滑雪度假区,萨满文化馆,15
205421,万达长白山滑雪度假区,长白山天池雪滑雪场,20
205421,万达长白山滑雪度假区,白山滑雪场,23
143723,娜姑,没有,0
141516,兰坪,没有,0
66260,兴安,乐满地主题乐园,118
66260,兴安,兴安灵渠,70
66260,兴安,灵渠·水街,46
66260,兴安,兴安水街,31
66260,兴安,老人山,12
34380,绥芬河,绥芬河国门,97
34380,绥芬河,人头楼,18
34380,绥芬河,大光明寺,11
34380,绥芬河,绥芬河博物馆,12
34380,绥芬河,绥芬河中心广场,10
20908,图们,图们江,115
20908,图们,日光风景区,23
20908,图们,图们江国家森林公园,25
20908,图们,百年部落,15
20908,图们,日光山华严寺,22
144236,勍香镇,没有,0
143420,马山,红水河游船景区,5
143420,马山,金伦洞,8
143420,马山,水锦顺庄,0
141443,永善,大龙洞,5
64713,宽甸,虎山长城,290
64713,宽甸,青山沟,215
64713,宽甸,绿江村,308
64713,宽甸,天桥沟森林公园,76
64713,宽甸,河口断桥,85
141442,彝良,没有,0
173735,社头乡,没有,0
16398,娘子关,没有,0
20885,阜新,阜新海棠山国家森林公园,40
20885,阜新,海州露天矿,61
20885,阜新,瑞应寺,20
20885,阜新,阜新人民公园,24
20885,阜新,阜新万人坑,14
144242,永安镇,没有,0
32500,松花湖,松花湖,195
32500,松花湖,万科松花湖滑雪场,54
32500,松花湖,五虎岛餐厅,2
32500,松花湖,吉林松花湖风景名胜区,1
32500,松花湖,丰满发电厂,0
63821,象州,没有,0
63884,珲春,珲春欧式街,45
63884,珲春,甩湾子断桥,12
63884,珲春,龙虎石刻,1
63884,珲春,珲春,0
63884,珲春,张鼓峰事件纪念馆,0
63590,横县,西津湖风景区,4
63590,横县,九龙瀑布群国家森林公园,3
14456,止锚湾,止锚湾,348
14456,止锚湾,碣石宫遗址,144
14456,止锚湾,万佛禅寺,15
14456,止锚湾,东戴河,3
145938,二林,天后宫,17
144241,邢家要乡,没有,0
140670,隆安,南宁龙虎山,58
140670,隆安,布泉河,28
140670,隆安,更望湖,16
33151,集安,五女峰国家森林公园,58
33151,集安,高句丽王城(洞沟古墓群),23
33151,集安,将军坟,16
33151,集安,集安博物馆,18
33151,集安,高句丽遗址公园,20
145821,卓兰,没有,0
20251,藏山,藏山风景区,56
140671,都安,石头开花,4
22558,白城,莫莫格国家级自然保护区,22
22558,白城,向海,33
22558,白城,洮儿河,7
22558,白城,大安嫩江湾国家湿地公园,2
22558,白城,向海蒙古族乡,2
33373,博白,宴石山,5
64734,敦化,雪乡,1153
64734,敦化,敦化六鼎山文化旅游区,41
64734,敦化,雁鸣湖湿地,12
64734,敦化,正觉寺,4
64734,敦化,渤海广场,6
62635,永福,桂林天坑,6
62635,永福,金钟山旅游度假区,4
62635,永福,永福岩,2
62635,永福,金钟山景区,2
62635,永福,永福岩,2
145813,后龙,客家圓樓,1
145813,后龙,狮子山,2
144238,对竹镇,没有,0
12400,鸡西,兴凯湖,120
12400,鸡西,侵华日军虎头要塞遗址博物馆,43
12400,鸡西,当壁镇兴凯湖旅游度假区,27
12400,鸡西,乌苏里江,15
12400,鸡西,兴凯湖新开流景区,14
64706,长海,广鹿岛,64
64706,长海,哈仙岛,89
64706,长海,大长山岛,37
